epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.4097,4.283,9.41083,2.18779,0.14336,0.13022,0.06292,0.01947,2.52784,11.3157,1.26363,0.000664474,0.000664474,0.000664474
2,46.2872,3.19597,2.98216,1.46202,0.27409,0.2854,0.17573,0.06093,2.14232,4.71032,1.1397,0.00128721,0.00128721,0.00128721
